

Timing Results, ECC
+-----------+--------------+------------+-------------+--+------------+
| Device ID | Key Gen (ms) | Sign (ms)  | Verify (ms) |  | Auth. (ms) |
|    8577   |  0.02050400  | 0.31733513 |  0.73695183 |  | 2.11095810 |
|    8578   |  0.02074242  | 0.32520294 |  0.74720383 |  | 2.15291977 |
|    8579   |  0.02050400  | 0.31924248 |  0.73027611 |  | 2.10261345 |
|    8580   |  0.02050400  | 0.32114983 |  0.74553490 |  | 2.13122368 |
|    8581   |  0.02050400  | 0.31709671 |  0.73719025 |  | 2.11119652 |
|    8582   |  0.02074242  | 0.32210350 |  0.73409081 |  | 2.11644173 |
|    8583   |  0.02050400  | 0.31876564 |  0.73647499 |  | 2.11310387 |
|    8584   |  0.02074242  | 0.31685829 |  0.74267387 |  | 2.12001801 |
|    8585   |  0.02026558  | 0.31757355 |  0.73885918 |  | 2.11882591 |
|    8586   |  0.02026558  | 0.32329559 |  0.73599815 |  | 2.11644173 |
|    8587   |  0.02050400  | 0.31852722 |  0.73742867 |  | 2.11477280 |
|    8588   |  0.02050400  | 0.31781197 |  0.73814392 |  | 2.11548805 |
|    8589   |  0.02002716  | 0.32377243 |  0.73862076 |  | 2.12168694 |
|    8590   |  0.02002716  | 0.31590462 |  0.73742867 |  | 2.11143494 |
|    8591   |  0.02026558  | 0.31733513 |  0.75435638 |  | 2.15101242 |
|    8592   |  0.02074242  | 0.32997131 |  0.73409081 |  | 2.11668015 |
|    8593   |  0.02002716  | 0.31542778 |  0.74219704 |  | 2.11596489 |
|    8594   |  0.02050400  | 0.31805038 |  0.73838234 |  | 2.11930275 |
|    8595   |  0.02026558  | 0.31971931 |  0.73552132 |  | 2.10738182 |
|    8596   |  0.02050400  | 0.31805038 |  0.73695183 |  | 2.11620331 |
|    8597   |  0.02050400  | 0.31447411 |  0.74315071 |  | 2.11954117 |
|    8598   |  0.02074242  | 0.32043457 |  0.73719025 |  | 2.11358070 |
|    8599   |  0.02026558  | 0.31566620 |  0.74172020 |  | 2.11477280 |
|    8600   |  0.02050400  | 0.31757355 |  0.74958801 |  | 2.14552879 |
|    8601   |  0.02002716  | 0.32019615 |  0.74028969 |  | 2.11286545 |
|    8602   |  0.02050400  | 0.32258034 |  0.74005127 |  | 2.12168694 |
|    8603   |  0.02074242  | 0.31828880 |  0.73742867 |  | 2.11477280 |
|    8604   |  0.02026558  | 0.31971931 |  0.73242188 |  | 2.10881233 |
|    8605   |  0.02026558  | 0.31566620 |  0.73719025 |  | 2.10452080 |
|    8606   |  0.02026558  | 0.31971931 |  0.74505806 |  | 2.12502480 |
|    8607   |  0.02026558  | 0.31423569 |  0.73480606 |  | 2.10785866 |
|    8608   |  0.02050400  | 0.31971931 |  0.73766708 |  | 2.11024284 |
|    8609   |  0.02026558  | 0.31685829 |  0.73742867 |  | 2.10952759 |
|    8610   |  0.02050400  | 0.31638145 |  0.74172020 |  | 2.11191177 |
|    8611   |  0.02002716  | 0.32186508 |  0.73814392 |  | 2.12001801 |
|    8612   |  0.02026558  | 0.31590462 |  0.73957443 |  | 2.10905075 |
|    8613   |  0.02026558  | 0.31614304 |  0.75984001 |  | 2.13360786 |
|    8614   |  0.02098083  | 0.32639503 |  0.72932243 |  | 2.11024284 |
|    8615   |  0.02002716  | 0.31399727 |  0.74291229 |  | 2.11405754 |
|    8616   |  0.02074242  | 0.31876564 |  0.74219704 |  | 2.12407112 |
|    8617   |  0.02050400  | 0.31781197 |  0.73218346 |  | 2.10380554 |
|    8618   |  0.02050400  | 0.31661987 |  0.73719025 |  | 2.11167336 |
|    8619   |  0.02050400  | 0.31423569 |  0.74172020 |  | 2.11238861 |
|    8620   |  0.02074242  | 0.31995773 |  0.74172020 |  | 2.12311745 |
|    8621   |  0.02074242  | 0.31709671 |  0.73862076 |  | 2.10857391 |
|    8622   |  0.02050400  | 0.31495094 |  0.73862076 |  | 2.10928917 |
|    8623   |  0.02050400  | 0.31590462 |  0.74172020 |  | 2.12264061 |
|    8624   |  0.02050400  | 0.31900406 |  0.73933601 |  | 2.12049484 |
|    8625   |  0.02050400  | 0.31328201 |  0.73695183 |  | 2.10475922 |
|    8626   |  0.02050400  | 0.31709671 |  0.74005127 |  | 2.11310387 |
|    8627   |  0.02050400  | 0.31709671 |  0.73552132 |  | 2.11024284 |
|    8628   |  0.02074242  | 0.31733513 |  0.74219704 |  | 2.11548805 |
|    8629   |  0.02074242  | 0.31828880 |  0.74219704 |  | 2.12144852 |
|    8630   |  0.02002716  | 0.32019615 |  0.73432922 |  | 2.10928917 |
|    8631   |  0.02336502  | 0.31566620 |  0.73623657 |  | 2.11024284 |
|    8632   |  0.02050400  | 0.31495094 |  0.74505806 |  | 2.12335587 |
|    8633   |  0.02026558  | 0.31995773 |  0.74958801 |  | 2.12264061 |
|    8634   |  0.02074242  | 0.32329559 |  0.73623657 |  | 2.14123726 |
|    8635   |  0.02050400  | 0.32615662 |  0.75316429 |  | 2.15840340 |
|    8636   |  0.02050400  | 0.32472610 |  0.73432922 |  | 2.14123726 |
|    8637   |  0.01978874  | 0.31852722 |  0.73575974 |  | 2.10905075 |
|    8638   |  0.02074242  | 0.31280518 |  0.74052811 |  | 2.10714340 |
|    8639   |  0.02074242  | 0.31852722 |  0.73981285 |  | 2.14123726 |
|    8640   |  0.02002716  | 0.31924248 |  0.75173378 |  | 2.13241577 |
|    8641   |  0.02050400  | 0.31733513 |  0.73719025 |  | 2.11310387 |
|    8642   |  0.02026558  | 0.31781197 |  0.73170662 |  | 2.10952759 |
|    8643   |  0.01955032  | 0.31518936 |  0.73623657 |  | 2.10595131 |
|    8644   |  0.02026558  | 0.31971931 |  0.73695183 |  | 2.11143494 |
|    8645   |  0.02050400  | 0.32067299 |  0.73957443 |  | 2.11429596 |
|    8646   |  0.02050400  | 0.31757355 |  0.73695183 |  | 2.11596489 |
|    8647   |  0.02002716  | 0.31590462 |  0.73432922 |  | 2.10595131 |
|    8648   |  0.02026558  | 0.31471252 |  0.73409081 |  | 2.10595131 |
|    8649   |  0.02074242  | 0.31900406 |  0.75531006 |  | 2.13813782 |
|    8650   |  0.02098083  | 0.32424927 |  0.73695183 |  | 2.11119652 |
|    8651   |  0.02050400  | 0.31685829 |  0.74028969 |  | 2.11405754 |
|    8652   |  0.02050400  | 0.32782555 |  0.75101852 |  | 2.15983391 |
|    8653   |  0.02074242  | 0.32329559 |  0.73075294 |  | 2.13003159 |
|    8654   |  0.02050400  | 0.31280518 |  0.75554848 |  | 2.14314461 |
|    8655   |  0.02074242  | 0.32830238 |  0.75316429 |  | 2.15792656 |
|    8656   |  0.02050400  | 0.32424927 |  0.75197220 |  | 2.15291977 |
|    8657   |  0.02074242  | 0.32210350 |  0.72765350 |  | 2.13122368 |
|    8658   |  0.02026558  | 0.31828880 |  0.74458122 |  | 2.12097168 |
|    8659   |  0.02026558  | 0.31638145 |  0.73027611 |  | 2.10905075 |
|    8660   |  0.01978874  | 0.31495094 |  0.73623657 |  | 2.10833549 |
|    8661   |  0.02002716  | 0.32186508 |  0.73647499 |  | 2.11620331 |
|    8662   |  0.02050400  | 0.31447411 |  0.73480606 |  | 2.10595131 |
|    8663   |  0.02026558  | 0.31661987 |  0.73623657 |  | 2.10571289 |
|    8664   |  0.02002716  | 0.32019615 |  0.73218346 |  | 2.10380554 |
|    8665   |  0.01978874  | 0.31280518 |  0.73647499 |  | 2.10237503 |
|    8666   |  0.02026558  | 0.31590462 |  0.74386597 |  | 2.11858749 |
|    8667   |  0.02050400  | 0.32114983 |  0.73480606 |  | 2.12049484 |
|    8668   |  0.02026558  | 0.31709671 |  0.73766708 |  | 2.11596489 |
|    8669   |  0.02074242  | 0.31709671 |  0.73599815 |  | 2.10905075 |
|    8670   |  0.02050400  | 0.31733513 |  0.73409081 |  | 2.10332870 |
|    8671   |  0.02026558  | 0.31709671 |  0.74434280 |  | 2.12240219 |
|    8672   |  0.02503395  | 0.32520294 |  0.73671341 |  | 2.14052200 |
|    8673   |  0.02002716  | 0.31781197 |  0.73456764 |  | 2.11501122 |
|    8674   |  0.02050400  | 0.31971931 |  0.73623657 |  | 2.11000443 |
|    8675   |  0.02002716  | 0.31495094 |  0.74315071 |  | 2.11477280 |
|    8676   |  0.02050400  | 0.31971931 |  0.74100494 |  | 2.12335587 |
|    8677   |  0.02026558  | 0.32401085 |  0.73623657 |  | 2.12144852 |
|    8678   |  0.02074242  | 0.31709671 |  0.73790550 |  | 2.11095810 |
|    8679   |  0.02074242  | 0.31709671 |  0.73575974 |  | 2.10833549 |
|    8680   |  0.02026558  | 0.31924248 |  0.74219704 |  | 2.11691856 |
|    8681   |  0.02360344  | 0.31852722 |  0.73361397 |  | 2.11668015 |
|    8682   |  0.02050400  | 0.31471252 |  0.73528290 |  | 2.10380554 |
|    8683   |  0.02026558  | 0.32067299 |  0.74148178 |  | 2.11739540 |
|    8684   |  0.02026558  | 0.31614304 |  0.74267387 |  | 2.11572647 |
|    8685   |  0.02050400  | 0.32043457 |  0.75674057 |  | 2.14934349 |
|    8686   |  0.02098083  | 0.32711029 |  0.73480606 |  | 2.12740898 |
|    8687   |  0.02026558  | 0.31208992 |  0.73862076 |  | 2.10547447 |
|    8688   |  0.02050400  | 0.32091141 |  0.73838234 |  | 2.12264061 |
|    8689   |  0.02026558  | 0.31900406 |  0.74291229 |  | 2.12192535 |
|    8690   |  0.02026558  | 0.31733513 |  0.73599815 |  | 2.10881233 |
|    8691   |  0.02074242  | 0.31638145 |  0.73528290 |  | 2.10332870 |
|    8692   |  0.02050400  | 0.31805038 |  0.73933601 |  | 2.11215019 |
|    8693   |  0.02026558  | 0.31733513 |  0.74243546 |  | 2.11405754 |
|    8694   |  0.02050400  | 0.31638145 |  0.75292587 |  | 2.14576721 |
|    8695   |  0.02074242  | 0.31781197 |  0.73719025 |  | 2.10976601 |
|    8696   |  0.02026558  | 0.31805038 |  0.74148178 |  | 2.11882591 |
|    8697   |  0.02026558  | 0.31638145 |  0.73409081 |  | 2.10547447 |
|    8698   |  0.02026558  | 0.31733513 |  0.75745583 |  | 2.13503838 |
|    8699   |  0.02050400  | 0.32782555 |  0.73027611 |  | 2.12669373 |
|    8700   |  0.02002716  | 0.32281876 |  0.74195862 |  | 2.14314461 |
|    8701   |  0.02050400  | 0.31518936 |  0.74338913 |  | 2.10905075 |
|    8702   |  0.02050400  | 0.31924248 |  0.73504448 |  | 2.11620331 |
|    8703   |  0.02026558  | 0.31399727 |  0.73695183 |  | 2.10452080 |
|    8704   |  0.02050400  | 0.31495094 |  0.74243546 |  | 2.11405754 |
|    8705   |  0.02002716  | 0.31995773 |  0.73337555 |  | 2.10881233 |
|    8706   |  0.02002716  | 0.31661987 |  0.74386597 |  | 2.11668015 |
|    8707   |  0.02050400  | 0.31995773 |  0.75817108 |  | 2.12979317 |
|    8708   |  0.02050400  | 0.32877922 |  0.72979927 |  | 2.12907791 |
|    8709   |  0.02050400  | 0.31304359 |  0.73671341 |  | 2.11095810 |
|    8710   |  0.02050400  | 0.31423569 |  0.74028969 |  | 2.11286545 |
|    8711   |  0.02074242  | 0.32114983 |  0.73981285 |  | 2.12144852 |
|    8712   |  0.02002716  | 0.31661987 |  0.74625015 |  | 2.12001801 |
|    8713   |  0.02169609  | 0.31638145 |  0.73814392 |  | 2.11429596 |
|    8714   |  0.02074242  | 0.32138824 |  0.73695183 |  | 2.12621689 |
|    8715   |  0.02074242  | 0.31709671 |  0.74076653 |  | 2.11119652 |
|    8716   |  0.02098083  | 0.31971931 |  0.74338913 |  | 2.12526321 |
|    8717   |  0.02002716  | 0.31614304 |  0.73313713 |  | 2.10595131 |
|    8718   |  0.02050400  | 0.31948090 |  0.73623657 |  | 2.10642815 |
|    8719   |  0.02026558  | 0.31638145 |  0.74386597 |  | 2.11715698 |
|    8720   |  0.02050400  | 0.32281876 |  0.75602531 |  | 2.15673447 |
|    8721   |  0.02074242  | 0.32687187 |  0.74911118 |  | 2.15554237 |
|    8722   |  0.02002716  | 0.31471252 |  0.73671341 |  | 2.10070610 |
|    8723   |  0.02026558  | 0.31876564 |  0.73647499 |  | 2.11453438 |
|    8724   |  0.02050400  | 0.31924248 |  0.73766708 |  | 2.11024284 |
|    8725   |  0.02050400  | 0.31399727 |  0.74386597 |  | 2.12526321 |
|    8726   |  0.02074242  | 0.32186508 |  0.73814392 |  | 2.12097168 |
|    8727   |  0.02026558  | 0.31852722 |  0.73146820 |  | 2.11286545 |
|    8728   |  0.02098083  | 0.31447411 |  0.74458122 |  | 2.11453438 |
|    8729   |  0.02050400  | 0.32019615 |  0.73599815 |  | 2.10404396 |
|    8730   |  0.02002716  | 0.32210350 |  0.73194504 |  | 2.11310387 |
|    8731   |  0.02002716  | 0.31566620 |  0.73671341 |  | 2.11143494 |
|    8732   |  0.02050400  | 0.31781197 |  0.74863434 |  | 2.12097168 |
|    8733   |  0.02074242  | 0.32210350 |  0.73313713 |  | 2.11024284 |
|    8734   |  0.02002716  | 0.31661987 |  0.73742867 |  | 2.11119652 |
|    8735   |  0.02074242  | 0.31518936 |  0.73909760 |  | 2.10642815 |
|    8736   |  0.02050400  | 0.31685829 |  0.73242188 |  | 2.10738182 |
|    8737   |  0.02026558  | 0.32019615 |  0.74291229 |  | 2.12144852 |
|    8738   |  0.02026558  | 0.31495094 |  0.73385239 |  | 2.10475922 |
|    8739   |  0.02002716  | 0.31542778 |  0.73671341 |  | 2.10404396 |
|    8740   |  0.02002716  | 0.32186508 |  0.74267387 |  | 2.13861465 |
|    8741   |  0.02121925  | 0.31590462 |  0.74410439 |  | 2.11739540 |
|    8742   |  0.02098083  | 0.32472610 |  0.74100494 |  | 2.12621689 |
|    8743   |  0.02050400  | 0.31971931 |  0.75149536 |  | 2.13742256 |
|    8744   |  0.02098083  | 0.32043457 |  0.73313713 |  | 2.11691856 |
|    8745   |  0.01978874  | 0.31113625 |  0.73766708 |  | 2.11071968 |
|    8746   |  0.02026558  | 0.31685829 |  0.72884560 |  | 2.10189819 |
|    8747   |  0.02002716  | 0.32019615 |  0.73742867 |  | 2.11739540 |
|    8748   |  0.02050400  | 0.32186508 |  0.74505806 |  | 2.12788582 |
|    8749   |  0.02050400  | 0.32711029 |  0.73528290 |  | 2.13027000 |
|    8750   |  0.02026558  | 0.31757355 |  0.74672699 |  | 2.12550163 |
|    8751   |  0.02026558  | 0.31733513 |  0.74267387 |  | 2.12860107 |
|    8752   |  0.02050400  | 0.32353401 |  0.75387955 |  | 2.14600563 |
|    8753   |  0.02098083  | 0.32544136 |  0.73528290 |  | 2.13122368 |
|    8754   |  0.02050400  | 0.31423569 |  0.74672699 |  | 2.11477280 |
|    8755   |  0.02074242  | 0.32472610 |  0.73313713 |  | 2.11262703 |
|    8756   |  0.02026558  | 0.31733513 |  0.74505806 |  | 2.12240219 |
|    8757   |  0.02074242  | 0.32377243 |  0.74505806 |  | 2.15268135 |
|    8758   |  0.02074242  | 0.31948090 |  0.73385239 |  | 2.10642815 |
|    8759   |  0.02098083  | 0.31757355 |  0.74458122 |  | 2.12645531 |
|    8760   |  0.02050400  | 0.31924248 |  0.74481964 |  | 2.12121010 |
|    8761   |  0.02050400  | 0.32591820 |  0.73599815 |  | 2.12693214 |
|    8762   |  0.02074242  | 0.31661987 |  0.73957443 |  | 2.11453438 |
|    8763   |  0.02026558  | 0.31924248 |  0.74362755 |  | 2.12359428 |
|    8764   |  0.02026558  | 0.32520294 |  0.73695183 |  | 2.12168694 |
|    8765   |  0.02050400  | 0.32138824 |  0.74076653 |  | 2.11977959 |
|    8766   |  0.02050400  | 0.31661987 |  0.73838234 |  | 2.11358070 |
|    8767   |  0.02050400  | 0.31685829 |  0.73909760 |  | 2.12550163 |
|    8768   |  0.02026558  | 0.33545494 |  0.73862076 |  | 2.13623047 |
|    8769   |  0.02121925  | 0.31828880 |  0.73933601 |  | 2.11572647 |
|    8770   |  0.02026558  | 0.31781197 |  0.73862076 |  | 2.11429596 |
|    8771   |  0.02050400  | 0.32281876 |  0.74148178 |  | 2.12264061 |
|    8772   |  0.02002716  | 0.31852722 |  0.74481964 |  | 2.12717056 |
|    8773   |  0.02050400  | 0.31781197 |  0.74172020 |  | 2.11763382 |
|    8774   |  0.02050400  | 0.32281876 |  0.73504448 |  | 2.11429596 |
|    8775   |  0.02312660  | 0.31638145 |  0.74553490 |  | 2.11977959 |
|    8776   |  0.02050400  | 0.32019615 |  0.73695183 |  | 2.11811066 |
|    8777   |  0.02050400  | 0.32162666 |  0.74434280 |  | 2.12311745 |
|    8778   |  0.02098083  | 0.32043457 |  0.74386597 |  | 2.13074684 |
|    8779   |  0.02098083  | 0.32210350 |  0.75650215 |  | 2.16555595 |
|    8780   |  0.02121925  | 0.32973289 |  0.73337555 |  | 2.11977959 |
|    8781   |  0.02717972  | 0.31876564 |  0.74219704 |  | 2.12240219 |
|    8782   |  0.02074242  | 0.31733513 |  0.74076653 |  | 2.12240219 |
|    8783   |  0.02074242  | 0.32067299 |  0.73862076 |  | 2.11882591 |
|    8784   |  0.02002716  | 0.31924248 |  0.74148178 |  | 2.12717056 |
|    8785   |  0.02074242  | 0.31566620 |  0.74362755 |  | 2.11882591 |
|    8786   |  0.02050400  | 0.32329559 |  0.73742867 |  | 2.12144852 |
|    8787   |  0.02026558  | 0.31781197 |  0.74553490 |  | 2.12335587 |
|    8788   |  0.02050400  | 0.31828880 |  0.73933601 |  | 2.12383270 |
|    8789   |  0.02074242  | 0.32663345 |  0.73862076 |  | 2.13527679 |
|    8790   |  0.02050400  | 0.31661987 |  0.74505806 |  | 2.12502480 |
|    8791   |  0.02098083  | 0.31948090 |  0.74267387 |  | 2.12121010 |
|    8792   |  0.02050400  | 0.31900406 |  0.75626373 |  | 2.13527679 |
|    8793   |  0.02098083  | 0.32448769 |  0.73552132 |  | 2.13932991 |
|    8794   |  0.02074242  | 0.31733513 |  0.74386597 |  | 2.12216377 |
|    8795   |  0.02098083  | 0.32186508 |  0.73528290 |  | 2.11644173 |
|    8796   |  0.02074242  | 0.31900406 |  0.74291229 |  | 2.12311745 |
|    8797   |  0.02050400  | 0.32138824 |  0.74505806 |  | 2.13170052 |
|    8798   |  0.02074242  | 0.32138824 |  0.73790550 |  | 2.12264061 |
|    8799   |  0.02026558  | 0.32377243 |  0.73695183 |  | 2.12717056 |
|    8800   |  0.02050400  | 0.31757355 |  0.73742867 |  | 2.11596489 |
|    8801   |  0.02026558  | 0.31995773 |  0.75674057 |  | 2.14552879 |
|    8802   |  0.02074242  | 0.32520294 |  0.73528290 |  | 2.13670731 |
|    8803   |  0.02074242  | 0.31638145 |  0.73742867 |  | 2.11381912 |
|    8804   |  0.02050400  | 0.31924248 |  0.73552132 |  | 2.10762024 |
|    8805   |  0.02002716  | 0.31614304 |  0.73695183 |  | 2.11024284 |
|    8806   |  0.02074242  | 0.31661987 |  0.75745583 |  | 2.14815140 |
|    8807   |  0.02145767  | 0.32758713 |  0.75030327 |  | 2.15768814 |
|    8808   |  0.02074242  | 0.32114983 |  0.73671341 |  | 2.11262703 |
|    8809   |  0.02026558  | 0.31447411 |  0.74338913 |  | 2.11644173 |
|    8810   |  0.02074242  | 0.31638145 |  0.75316429 |  | 2.13599205 |
|    8811   |  0.02074242  | 0.32663345 |  0.73528290 |  | 2.11477280 |
|    8812   |  0.02026558  | 0.31828880 |  0.73719025 |  | 2.11501122 |
|    8813   |  0.02050400  | 0.31661987 |  0.73528290 |  | 2.11143494 |
|    8814   |  0.02050400  | 0.32067299 |  0.73838234 |  | 2.11787224 |
|    8815   |  0.02026558  | 0.31542778 |  0.74195862 |  | 2.12025642 |
|    8816   |  0.02026558  | 0.31661987 |  0.73838234 |  | 2.11477280 |
|    8817   |  0.02050400  | 0.32401085 |  0.73742867 |  | 2.12621689 |
|    8818   |  0.02026558  | 0.31757355 |  0.73933601 |  | 2.11811066 |
|    8819   |  0.02050400  | 0.31685829 |  0.74553490 |  | 2.13146210 |
|    8820   |  0.02074242  | 0.32281876 |  0.73242188 |  | 2.11381912 |
|    8821   |  0.02121925  | 0.31948090 |  0.74028969 |  | 2.12121010 |
|    8822   |  0.02074242  | 0.31638145 |  0.74410439 |  | 2.11691856 |
|    8823   |  0.02050400  | 0.32401085 |  0.74172020 |  | 2.12812424 |
|    8824   |  0.02026558  | 0.32925606 |  0.75554848 |  | 2.16507912 |
|    8825   |  0.02074242  | 0.32281876 |  0.73719025 |  | 2.12454796 |
|    8826   |  0.02026558  | 0.31948090 |  0.73266029 |  | 2.11381912 |
|    8827   |  0.02026558  | 0.31733513 |  0.73838234 |  | 2.11334229 |
|    8828   |  0.02026558  | 0.31614304 |  0.75697899 |  | 2.15482712 |
|    8829   |  0.02145767  | 0.32663345 |  0.73075294 |  | 2.11715698 |
|    8830   |  0.02002716  | 0.31590462 |  0.74386597 |  | 2.12168694 |
|    8831   |  0.02074242  | 0.31805038 |  0.74625015 |  | 2.12955475 |
|    8832   |  0.02050400  | 0.32091141 |  0.73909760 |  | 2.11381912 |
|    8833   |  0.02050400  | 0.33020973 |  0.73647499 |  | 2.14576721 |
|    8834   |  0.02455711  | 0.31375885 |  0.74362755 |  | 2.11000443 |
|    8835   |  0.02050400  | 0.32138824 |  0.74052811 |  | 2.12264061 |
|    8836   |  0.02050400  | 0.31757355 |  0.73552132 |  | 2.10881233 |
|    8837   |  0.02098083  | 0.32043457 |  0.74005127 |  | 2.12121010 |
|    8838   |  0.02026558  | 0.32162666 |  0.74124336 |  | 2.12001801 |
|    8839   |  0.02050400  | 0.32114983 |  0.74005127 |  | 2.12049484 |
|    8840   |  0.02050400  | 0.31924248 |  0.74601173 |  | 2.12812424 |
|    8841   |  0.02050400  | 0.32043457 |  0.73981285 |  | 2.12264061 |
|    8842   |  0.02050400  | 0.32138824 |  0.73933601 |  | 2.12502480 |
|    8843   |  0.02050400  | 0.31900406 |  0.74315071 |  | 2.12216377 |
|    8844   |  0.02050400  | 0.31781197 |  0.73456764 |  | 2.11954117 |
|    8845   |  0.01978874  | 0.32353401 |  0.73981285 |  | 2.12597847 |
|    8846   |  0.02074242  | 0.32019615 |  0.73814392 |  | 2.11882591 |
|    8847   |  0.02050400  | 0.31805038 |  0.73742867 |  | 2.12454796 |
|    8848   |  0.02026558  | 0.32377243 |  0.73885918 |  | 2.12717056 |
|    8849   |  0.02074242  | 0.31685829 |  0.73790550 |  | 2.10809708 |
|    8850   |  0.02074242  | 0.31638145 |  0.75864792 |  | 2.13432312 |
|    8851   |  0.02074242  | 0.32925606 |  0.74005127 |  | 2.15005875 |
|    8852   |  0.02002716  | 0.31709671 |  0.73552132 |  | 2.10189819 |
|    8853   |  0.02026558  | 0.31948090 |  0.74172020 |  | 2.12240219 |
|    8854   |  0.02074242  | 0.33140182 |  0.74267387 |  | 2.16221809 |
|    8855   |  0.02074242  | 0.32114983 |  0.76055527 |  | 2.15506554 |
|    8856   |  0.02050400  | 0.31685829 |  0.73957443 |  | 2.10618973 |
|    8857   |  0.02050400  | 0.32186508 |  0.73671341 |  | 2.11715698 |
|    8858   |  0.02074242  | 0.31685829 |  0.73838234 |  | 2.11405754 |
|    8859   |  0.02026558  | 0.31828880 |  0.73814392 |  | 2.11453438 |
|    8860   |  0.02026558  | 0.31995773 |  0.74219704 |  | 2.12073326 |
|    8861   |  0.02098083  | 0.32186508 |  0.73909760 |  | 2.11811066 |
|    8862   |  0.02074242  | 0.31733513 |  0.73385239 |  | 2.10714340 |
